Avian Phylodiversity,Population,Oceanic Niño Index,Needleleaf Trees,Broadleaf Trees,Deciduous Broadleaf Trees,Mixed Trees,Shrub,Herbaceous,Culture/Managed,Urban/Built,Barren,Water,Eastward wind,Northward wind,Temperature,High vegetation,Low vegetation,Snowfall,Surface runoff,Total precipitation,Average_Daylight_Hours,t-1,t-2,t-3,Year,Month,FIPS
0.0009331541559635828,-0.0035770586227076395,0.0010590527192153821,-0.001316909977268965,-0.0001351091021686042,-4.372806449941253e-05,-0.00019495339594900518,0.0007516459584671512,0.000504946028943529,0.0012078701414419274,0.0012883140976516429,2.9208931329210745e-05,0.0002890483990156974,0.001143642316314644,0.0022575427574728258,-0.023617200902615838,0.0026002683691023925,-0.0023069732295208133,-0.000445032373346118,0.00028279427199113686,0.0013399749144669846,-0.008809139081233867,-0.013195737397364068,6.059253760124581e-06,-0.00214852649421351,2019,5,6001
0.0012560500390854982,-0.002628125502404069,0.0002591459893895877,-0.0012066480868475392,-0.00029473124450647383,5.632679472419505e-05,-0.0004272138836695568,0.0008657477344745751,0.0002084852723580198,0.0012874743124965096,0.002032097388674687,2.7715651115132007e-05,0.0001965882039038565,-0.001317866268795609,0.005841935471384193,-0.028720224725896915,0.0019907549757633525,-0.0017778090384519543,-0.00044058073029757457,0.0003711707551980271,0.0011847043441914106,-0.014604786240620329,-0.013663307312217148,-0.0009908648691305038,-0.0017245489334322484,2019,6,6001
0.0005303602509908657,-0.0027418435857869236,0.0010825267726498953,-0.0008249314450688696,-0.00013258406743336137,5.6604835324351975e-05,0.00019815844914891132,-6.831015395221513e-05,0.000849319992868298,0.0011261858343249048,0.002498150907342344,7.380243064157097e-05,0.0004431779033647349,0.0034843051498212544,0.005483100600765439,-0.000917515085282219,7.976775220914154e-05,-0.002662492627641259,-0.00041926614899849535,0.0005207187438467833,0.00129782960064066,-0.014421526236444918,-0.018577780865870776,-0.00047911987298052746,-0.0027988369682799327,2019,7,6001
-0.00016307105503535744,-0.0020714906377358763,0.002338079253915936,-0.0009107133897195523,-0.000222142765436568,0.0003451462306353466,0.0011410145127079675,0.0004919439390352265,0.0005640313092817446,0.0014088068544348155,0.003795249590013834,9.179413760693734e-05,0.0006504175238748075,0.003327252368260964,0.00651440969734525,-0.001864540519997058,-0.0010987716916566889,-0.0024430221196239444,-0.0005980166790795078,0.00033637723626507294,0.0024196156542435074,-0.006900750587248172,-0.01846342959322283,-0.00048071062483273354,-0.0033592073502004844,2019,8,6001
-0.0008992369486413016,-0.0019344146725911874,0.002271176927135782,-0.0007979963625051128,4.949575632866953e-05,0.00046812515590997976,0.0020650872306147896,0.0005678298279990419,0.0006375641158373047,0.0016031027741898107,0.004847159794853482,0.00016742639648002742,0.0007114607982631786,0.005912045269463682,0.004906898834116688,0.005695433066737502,-0.0014885464746873097,-0.0024707720596062544,-0.000386706530936095,0.0006778420703431831,0.002526277935194481,0.0019518430247444335,-0.019161352169936717,-0.0004655198788668764,-0.0032603914572920767,2019,9,6001
-0.0006517269723631563,-0.0014019810024669677,0.001466549042192797,-0.0005889114778724822,0.0004347204732311732,0.0005454043913652699,0.0014120180322400614,0.00036323496789418015,0.0005789791982968387,0.0014441099094334034,0.0036004622624438093,0.00017394062575169645,0.0006076301882801592,0.0058016840361254166,-0.0036387242957966795,-0.0003514265714036038,-0.0016105528875774528,-0.0022804057638678384,-0.0005747503799372921,4.122531079158795e-05,0.002148917125999477,0.008800865421425738,-0.015792311516439735,-0.0007410480082399181,-0.003912136905523575,2019,10,6001
-1.87419691088128e-05,-0.0027728391632378018,-0.0004279450756678808,-0.00023249167967617464,0.0013995270508688883,0.0002978214893556133,0.0017963516969951442,0.0004855289687298537,0.0009307472475291339,0.0018019438621406589,0.003338096637884723,0.00014279351404708439,0.0005443445998260907,0.0011274028613398456,-0.007796809476364144,-0.007697165681317528,7.418858735258821e-05,-0.002415595858819711,-0.0003171661393484848,0.0004991041565454187,0.0023765168774046597,0.01095832922465491,-0.011682008458189468,-0.0016484811199347954,-0.003139900994341058,2019,11,6001
-0.0005028360097803959,-0.0033015267469014018,0.001075714663118101,-0.001034724026911101,0.001286356001051468,0.0001299206871848776,0.00042351416895052994,0.0005981346060599001,0.0005385513106486946,0.0019802612805510846,0.0008993275357760471,7.79516774232961e-05,0.0003936225597854962,-0.0002953734125278943,-0.00579038265490818,-0.023125674555754858,0.0011003155868660498,-0.001704151531382594,-0.0005420072445055204,0.0003832179907795569,0.0017763711824593995,0.00906373467610404,-0.007435153042497224,-0.0015339832642945654,-0.0032213312983252556,2019,12,6001
0.00029418090503885,-0.0014447062795499383,0.0024363172441615455,-0.00162277914999636,0.0007674339651071532,0.00024043204762311707,0.0008289490660735419,0.0012175923232350882,0.0007679564927023396,0.0025136492229745184,0.0024736580864147474,0.00019362049032585642,0.00046065141010149624,-0.0015709229102671162,0.000297377213523026,-0.035604370489895884,0.00430202888194675,-0.0014257887491126477,-0.00029618915953534715,0.0007527563907663847,0.0002345463278748575,0.00960375046319251,-0.003581897187752442,-0.0012384238501251452,-0.00348205452013033,2020,1,6001
0.0010146007842819801,-0.0015528169949456444,0.002314081334557966,0.0001858196624461178,0.0009399776461312319,0.00033315473090080684,4.935834955638521e-06,0.00012854266121275237,0.0003874535375516032,0.0019472737058146723,-0.00038767115507179977,0.0001719298537098064,0.0005052556640744181,0.001426703491521896,-0.0038721493031284256,-0.040064782135286005,0.0025993771307089714,-0.0017069550810993814,-0.0002161484758776132,0.0008315914345204738,0.0018941378679182075,0.006360282742580188,-0.006657940323843874,-0.0006971044000045965,-0.0019243052339075726,2020,2,6001
0.001200955464250986,0.0007099287141350524,0.001161875879129548,-0.0007429333988141083,0.0010997484811491331,0.00022093606702571858,-4.379365908946565e-05,0.0001048953550498748,0.0006140609512086296,0.0018107086472021476,0.0027301228891583925,0.00016848957319102605,0.00040582533877776605,0.0012906957841838378,-0.008562826256837472,-0.030762639892350525,0.002008813676233212,-0.002033364114811717,-0.00025960768750270816,0.0005615630131988218,0.0025003484408991417,0.0044927263557252226,-0.008242638612820345,-0.0010116411071675864,-0.0023034594839834647,2020,3,6001
0.0016074901120464312,-0.00043850368216435845,0.002212348171130195,-0.0006158737797445542,0.0002514135091229361,0.00014703403510478132,0.00039899763672270375,0.0005545119942600944,0.00036770565742915193,0.0013818226578639575,0.0020550143014331666,0.00012241282997445173,0.0003752131698681355,0.002176304340303913,0.0010471541046678887,-0.03248737715727241,0.0035054983117359523,-0.0020025138253114447,-0.0002492095596861525,0.000653098898035702,0.0021186279117108107,-0.0023590211058970973,-0.009304005104390988,-0.0006902459580839879,-0.0022669064515827143,2020,4,6001
0.0006173064594080504,-0.0025320751391159683,0.001761967043697538,-0.001355684511000779,-0.0002782766128247903,2.775077246566119e-05,-0.0006385841230473862,0.00019437281999320696,0.0003552016702322767,0.001102230976320147,0.0013502144305808017,2.0777409565712204e-05,0.00024132069326863773,-4.97178170239815e-05,0.0029330487553579586,-0.024747202854317116,0.0027080204126670926,-0.0021760163717602795,-0.00042929146495012424,0.00023373486545770781,0.0013543267795831635,-0.009575773283317768,-0.013544098478370632,-0.0008225027303171282,-0.0017052237300276057,2020,5,6001
-3.4619272858832854e-05,-0.002809011998225775,0.0018055800599764108,-0.0015737502473896468,-0.00035496490672992306,3.856437517661347e-05,-0.00020690322009406,0.0003392084884970378,0.0006373142542164886,0.0010454010076950022,0.0014291066430815408,-3.1093222223680553e-05,0.00018051370387408894,0.002227388939832285,0.005071303973344941,-0.010701503542663086,0.0018726194852005844,-0.002261086463888021,-0.0005531288897280231,0.00014043361333370742,0.001236019727235021,-0.015158902132176065,-0.016861459002505075,3.5400327724670996e-05,-0.003231163420077585,2020,6,6001
0.00027690273331976894,-0.002712851118858887,0.0018502891604677456,-0.0015367493026337319,-0.0003459840689292141,0.00011064607763850286,0.0003182083225581745,-0.000283492796105698,0.0006931246100031575,0.0012239943926039116,0.0009948268733437308,4.807113651831284e-05,0.00030937155545485227,0.003917938096816876,0.0050048825051361235,-0.0034975739441194856,-0.0002721665626144404,-0.002849492037326451,-0.000460416269734334,1.9764725471134724e-05,0.0015349323679228876,-0.014217620626621099,-0.01922035053039137,-0.0006669408479217101,-0.002069265263846977,2020,7,6001
-4.5109421061988944e-05,-0.0011684049948209783,0.0008836729521710261,-0.0010021340037754654,-9.902593302440391e-05,0.0002447684448883785,0.0017823296048740782,0.00041030235462773265,0.0007107006368388204,0.0013982206295414322,0.0027476423444022843,9.811085711939344e-05,0.0004675954495430874,0.004407237268541582,0.0061548468405219605,-0.0007700568208204963,4.920178138851395e-05,-0.002429919110820556,-0.0005477717456452474,0.0003843357303944792,0.0022243132884699735,-0.007410865807351403,-0.01805971772762723,-0.00020004768393346264,-0.004072309799359099,2020,8,6001
-0.0005628581542577229,-0.0008519510505142744,-0.0005244544894048258,-0.0011359886247687934,0.00021224626999693052,0.00031798539633372545,0.002482654356135254,0.000477212181875149,0.0010363459890667304,0.001557730300445571,0.004754480450877054,2.020637901512786e-05,0.0006090536597206839,0.007200773116558155,0.002283895654949199,0.011068100070815247,-0.0009428933749644949,-0.002412168516335646,-0.0005500204416361117,0.00028645033426296,0.0014968458414882277,0.0013881443849206674,-0.01769542080427959,-0.0016726015130836436,-0.004097822595732088,2020,9,6001
-0.00042844052683519237,-0.0016251482711435164,-0.00046774879060420177,-0.00042635732251620833,0.0007220590436704769,0.00040413244737197895,0.002424078848900112,0.0006965846935634148,0.0011775010555819922,0.0012588088831811178,0.004448999006765309,0.00024938990801798126,0.000589932702233658,0.007251345495501316,-0.00367126330159488,0.009320507935947565,-0.001260449277141216,-0.00263642283146367,-0.00033762235233208054,-8.121640976914882e-05,0.0027467990525229732,0.007639521945718022,-0.015323382094635256,-0.0012078256422854016,-0.0037930029526170397,2020,10,6001
-0.0005997148067833732,-0.0031085979908712764,0.00017392707103668802,-0.00015544534082358806,0.0014130005789817141,0.0002455387664919141,0.0024236838950502213,0.0006459834385025017,0.0012172038427148558,0.001861101332606304,0.005359246993143266,0.0001430651775667354,0.00046137756621881403,0.0015150916161427376,-0.00517753743432874,0.004670113847899297,-0.0001636331231120089,-0.0024585555637642973,-0.0006063742440742506,0.0006549074061518597,0.003531664617586481,0.010636370425142391,-0.012622435637497775,-0.0013818080188635678,-0.0042163585084589,2020,11,6001
0.00037365139040445086,-0.0022341980919064384,0.0011147316782537321,-0.0006250247510208599,0.0015308706892796478,0.00013028472338175726,0.00022922434277427748,-0.00021237620868769298,0.0006948751136249923,0.0019049085592187074,0.00237187820117243,8.751707874442851e-05,0.000286870469223516,0.0008035299693654653,-0.00437289336471782,-0.02849948259055903,0.00041522022513889787,-0.0015407629542171985,-0.0004956772593097125,0.0007396456318817587,0.002088487741136896,0.011173903362698391,-0.006970026212709248,-0.001685540617517865,-0.0029725639048103574,2020,12,6001
0.0013846857818081478,0.0007343476759394667,0.0017900904397412628,-0.0005872954905465465,0.0015166463313579183,8.36221116629644e-05,-0.00020189972974122867,0.00013204508904021638,0.0008409275124556079,0.002453655105240433,0.002168037238116267,7.161346631897093e-05,0.0004015692988510872,-0.0002972390804064998,-0.003774834282186839,-0.037726677397251836,0.001736274507043726,-0.0014349207683738853,-0.00039633515804762197,0.0008738846187822069,0.002023396650591149,0.010369962764455605,-0.006076080848542589,-0.0010778700091989414,-0.002441308132268854,2021,1,6001
0.0019270250735606816,-0.00027862364564235623,0.001197005350059413,-0.0004819106808979801,0.001097129822405321,0.00022776735803108883,0.0008690405763435652,0.0004449952814248492,0.0007669842974951451,0.002013398494662538,0.0021323660995946434,0.00010885502387356792,0.00032115120799601645,0.0006959559140506668,-0.004148732640608051,-0.03395234948620837,0.002360226977841539,-0.001382302686698578,-0.00029290332959020014,0.0009766547027062376,0.0011706194248807858,0.005767811428410545,-0.004738673850338649,-0.0012462778357239038,-0.0025472443952618048,2021,2,6001
0.0017016606462902362,0.0011927447615466369,0.001379476460557191,-0.00012414936049770937,0.0009190487307137548,0.0002299498446569907,0.0005595552066642996,-0.0008413045117284982,0.0007283507293727064,0.0015401217761462286,0.0003063055592143779,8.508014381749016e-05,0.00036965728508050745,0.001638269750174134,-0.005589075369243631,-0.034856407550582155,0.0015560184440793845,-0.0019694155101060828,-0.00019356462415006626,0.0007840886621142819,0.0021146279116264805,0.003310465762343328,-0.008063151443204896,-0.0005202798999080551,-0.002094372651180237,2021,3,6001
